ano,clube,jogador,posicao,overall,jogos
2006,Sport Club Internacional,Ceará,Lateral,67,32
2006,Sport Club Internacional,Rubens Cardoso,Lateral,58,12
2006,Sport Club Internacional,Índio,Zagueiro,67,29
2006,Sport Club Internacional,Bolívar,Zagueiro,60,10
2006,Sport Club Internacional,Ediglê,Zagueiro,60,16
2006,Sport Club Internacional,Edinho,Volante,65,29
2006,Sport Club Internacional,Perdigão,Volante,64,24
2006,Sport Club Internacional,Wellington Monteiro,Volante,64,27
2006,Sport Club Internacional,Alex,Meia,70,16
2006,Sport Club Internacional,Adriano Gabirú,Meia,67,24
2006,Sport Club Internacional,Tinga,Meia,60,7
2006,Sport Club Internacional,Caio,Meia,57,8
2006,Sport Club Internacional,Márcio Mossoró,Meia,57,9
2006,Sport Club Internacional,Jorge Wagner,Ponta,69,9
2006,Sport Club Internacional,Iarley,Atacante,75,31
2006,Sport Club Internacional,Fernandão,Atacante,73,21
2006,Sport Club Internacional,Rafael Sóbis,Atacante,67,10
2006,Sport Club Internacional,Wason Rentería,Atacante,66,25
2006,Sport Club Internacional,Michel Neves,Atacante,62,18
2006,Sport Club Internacional,Léo,Atacante,61,11
2006,Sport Club Internacional,Luiz Adriano,Atacante,58,12
2006,São Paulo Futebol Clube,Lúcio,Lateral,61,11
2006,São Paulo Futebol Clube,Fábio Santos,Lateral,55,2
2006,São Paulo Futebol Clube,Fabão,Zagueiro,66,28
2006,São Paulo Futebol Clube,Miranda,Zagueiro,64,14
2006,São Paulo Futebol Clube,Diego Lugano,Zagueiro,63,11
2006,São Paulo Futebol Clube,André Dias,Zagueiro,61,18
2006,São Paulo Futebol Clube,Edcarlos,Zagueiro,60,16
2006,São Paulo Futebol Clube,Josué,Volante,65,30
2006,São Paulo Futebol Clube,Denílson,Volante,55,2
2006,São Paulo Futebol Clube,Alê,Volante,54,1
2006,São Paulo Futebol Clube,Lenílson,Meia,74,25
2006,São Paulo Futebol Clube,Danilo,Meia,70,29
2006,São Paulo Futebol Clube,Allan Dias,Meia,54,1
2006,São Paulo Futebol Clube,Thiago Ribeiro,Ponta,71,29
2006,São Paulo Futebol Clube,Ilsinho,Ponta,68,20
2006,São Paulo Futebol Clube,Ricardo Oliveira,Atacante,76,8
2006,São Paulo Futebol Clube,Leandro,Atacante,71,30
2006,São Paulo Futebol Clube,Aloisio Chulapa,Atacante,69,19
2006,São Paulo Futebol Clube,Lima,Atacante,55,4
2006,São Paulo Futebol Clube,Edgar Bruno,Atacante,55,3
2006,São Paulo Futebol Clube,Tadeu,Atacante,55,2
2007,América FC,Fernandes,Lateral,55,3
2007,América FC,Cris,Zagueiro,57,8
2007,América FC,Adalberto,Zagueiro,55,2
2007,América FC,Ney Santos,Volante,64,25
2007,América FC,Rafael Muçamba,Volante,55,4
2007,América FC,Reinaldo,Meia,64,22
2007,América FC,Tony,Meia,58,11
2007,América FC,William,Atacante,55,2
2007,América FC,Nunes,Atacante,54,1
2007,Atlético Paranaense,Guilherme,Goleiro,66,18
2007,Atlético Paranaense,Julián Viáfara,Goleiro,65,18
2007,Atlético Paranaense,Jancarlos,Lateral,66,25
2007,Atlético Paranaense,Michel,Lateral,62,15
2007,Atlético Paranaense,Nei,Lateral,61,15
2007,Atlético Paranaense,Danilo,Zagueiro,68,34
2007,Atlético Paranaense,Rhodolfo,Zagueiro,63,21
2007,Atlético Paranaense,Antônio Carlos,Zagueiro,62,16
2007,Atlético Paranaense,Alan Bahia,Volante,64,24
2007,Atlético Paranaense,Edwin Valencia,Volante,64,23
2007,Atlético Paranaense,Erandir,Volante,60,17
2007,Atlético Paranaense,David Ferreira,Meia,77,28
2007,Atlético Paranaense,Netinho,Meia,69,24
2007,Atlético Paranaense,Ramon Menezes,Meia,67,12
2007,Atlético Paranaense,Evandro,Meia,65,15
2007,Atlético Paranaense,Claiton,Meia,63,22
2007,Atlético Paranaense,Alex Mineiro,Ponta,77,18
2007,Atlético Paranaense,Tiago Maringá,Ponta,62,4
2007,Atlético Paranaense,Pedro Oldoni,Atacante,70,20
2007,Atlético Paranaense,Marcelo Ramos,Atacante,68,13
2007,Atlético Paranaense,Marcelo Macedo,Atacante,66,12
2007,Atlético Paranaense,Edno,Atacante,65,21
2007,Atlético Paranaense,Dinei,Atacante,64,17
2007,Botafogo de Futebol e Regatas,Júlio César,Goleiro,63,18
2007,Botafogo de Futebol e Regatas,Max,Goleiro,58,8
2007,Botafogo de Futebol e Regatas,Marcos Leandro,Goleiro,58,4
2007,Botafogo de Futebol e Regatas,Alessandro,Lateral,64,27
2007,Botafogo de Futebol e Regatas,Moreno,Lateral,58,10
2007,Botafogo de Futebol e Regatas,Athirson,Lateral,55,3
2007,Botafogo de Futebol e Regatas,Juninho,Zagueiro,71,32
2007,Botafogo de Futebol e Regatas,Vágner,Zagueiro,55,2
2007,Botafogo de Futebol e Regatas,Rafael Pereira,Zagueiro,54,1
2007,Botafogo de Futebol e Regatas,Túlio Guerreiro,Volante,65,24
2007,Botafogo de Futebol e Regatas,Coutinho,Volante,58,10
2007,Botafogo de Futebol e Regatas,Alberoni,Volante,54,1
2007,Botafogo de Futebol e Regatas,Lúcio Flávio,Meia,78,34
2007,Botafogo de Futebol e Regatas,Jorge Henrique,Meia,75,25
2007,Botafogo de Futebol e Regatas,Ricardinho,Meia,59,13
2007,Botafogo de Futebol e Regatas,Dodô,Atacante,81,27
2007,Botafogo de Futebol e Regatas,André Lima,Atacante,80,17
2007,CR Flamengo,Diego,Goleiro,61,2
2007,CR Flamengo,Marcelo Lomba,Goleiro,54,0
2007,CR Flamengo,Egídio,Lateral,59,6
2007,CR Flamengo,Fabio Luciano,Zagueiro,64,22
2007,CR Flamengo,Jaílton,Volante,64,24
2007,CR Flamengo,Hugo Colace,Volante,55,4
2007,CR Flamengo,Renato Augusto,Meia,75,23
2007,CR Flamengo,Renato Abreu,Meia,72,6
2007,CR Flamengo,Cristian,Meia,67,27
2007,CR Flamengo,Claiton,Meia,66,5
2007,CR Flamengo,Roger Flores,Meia,65,15
2007,CR Flamengo,Gerson Magrão,Ponta,55,2
2007,CR Flamengo,Souza,Atacante,70,22
2007,CR Flamengo,Leonardo,Atacante,66,13
2007,CR Flamengo,Paulo Sérgio,Atacante,66,18
2007,CR Flamengo,Kayke,Atacante,55,4
2007,CR Flamengo,Roni,Atacante,54,1
2007,CR Flamengo,Bruno Mezenga,Atacante,54,1
2007,Clube Atlético Mineiro,Édson,Goleiro,62,13
2007,Clube Atlético Mineiro,Diego Alves,Goleiro,61,13
2007,Clube Atlético Mineiro,Juninho,Goleiro,61,12
2007,Clube Atlético Mineiro,Coelho,Lateral,71,29
2007,Clube Atlético Mineiro,Thiago Feltri,Lateral,68,34
2007,Clube Atlético Mineiro,Marcos,Zagueiro,69,34
2007,Clube Atlético Mineiro,Leandro Almeida,Zagueiro,64,21
2007,Clube Atlético Mineiro,Vinícius,Zagueiro,62,16
2007,Clube Atlético Mineiro,Lima,Zagueiro,61,13
2007,Clube Atlético Mineiro,Xaves,Volante,63,22
2007,Clube Atlético Mineiro,Rafael Miranda,Volante,61,16
2007,Clube Atlético Mineiro,Marcinho,Meia,75,24
2007,Clube Atlético Mineiro,Bilú,Meia,66,29
2007,Clube Atlético Mineiro,Gerson Ramos,Meia,66,18
2007,Clube Atlético Mineiro,Lúcio,Meia,62,16
2007,Clube Atlético Mineiro,Marquinhos,Meia,61,12
2007,Clube Atlético Mineiro,Tchô,Meia,60,16
2007,Clube Atlético Mineiro,Éder Luís,Ponta,76,34
2007,Clube Atlético Mineiro,Danilinho,Ponta,75,31
2007,Clube Atlético Mineiro,Marinho,Atacante,73,13
2007,Clube Atlético Mineiro,Vanderlei,Atacante,70,30
2007,Clube Atlético Mineiro,Paulo Henrique,Atacante,67,13
2007,Clube Atlético Mineiro,Galvão,Atacante,62,17
2007,Clube Náutico Capibaribe,Rodolpho,Goleiro,55,4
2007,Clube Náutico Capibaribe,Sidny,Lateral,69,31
2007,Clube Náutico Capibaribe,Hamilton,Lateral,64,17
2007,Clube Náutico Capibaribe,Deleu,Lateral,59,13
2007,Clube Náutico Capibaribe,Baiano,Lateral,56,5
2007,Clube Náutico Capibaribe,Vágner,Zagueiro,60,12
2007,Clube Náutico Capibaribe,Cris,Zagueiro,59,6
2007,Clube Náutico Capibaribe,Marquinhos,Zagueiro,55,2
2007,Clube Náutico Capibaribe,Breno,Zagueiro,55,4
2007,Clube Náutico Capibaribe,Elicarlos,Volante,67,34
2007,Clube Náutico Capibaribe,Radamés,Volante,64,19
2007,Clube Náutico Capibaribe,Walker,Volante,55,2
2007,Clube Náutico Capibaribe,Geraldo,Meia,77,19
2007,Clube Náutico Capibaribe,Hélton Luiz,Meia,55,3
2007,Clube Náutico Capibaribe,Felipe,Atacante,74,26
2007,Clube Náutico Capibaribe,Ferreira,Atacante,68,13
2007,Clube Náutico Capibaribe,Kuki,Atacante,58,10
2007,Clube Náutico Capibaribe,Danilo Lins,Atacante,54,1
2007,Clube de Regatas Vasco da Gama,Cássio,Goleiro,60,6
2007,Clube de Regatas Vasco da Gama,Guilherme Santos,Lateral,65,24
2007,Clube de Regatas Vasco da Gama,Rubens Júnior,Lateral,64,21
2007,Clube de Regatas Vasco da Gama,Eduardo,Lateral,56,6
2007,Clube de Regatas Vasco da Gama,Jorge Luiz,Zagueiro,68,35
2007,Clube de Regatas Vasco da Gama,Vilson,Zagueiro,62,20
2007,Clube de Regatas Vasco da Gama,Emiliano Dudar,Zagueiro,58,11
2007,Clube de Regatas Vasco da Gama,Luizão,Zagueiro,57,8
2007,Clube de Regatas Vasco da Gama,Amaral,Volante,67,33
2007,Clube de Regatas Vasco da Gama,Perdigão,Volante,64,25
2007,Clube de Regatas Vasco da Gama,Andrade,Volante,61,11
2007,Clube de Regatas Vasco da Gama,Darío Conca,Meia,75,30
2007,Clube de Regatas Vasco da Gama,Morais,Meia,73,7
2007,Clube de Regatas Vasco da Gama,Alan Kardec,Atacante,76,26
2007,Clube de Regatas Vasco da Gama,Enílton,Atacante,61,9
2007,Clube de Regatas Vasco da Gama,Abuda,Atacante,57,9
2007,Cruzeiro Esporte Clube,Fábio,Goleiro,67,28
2007,Cruzeiro Esporte Clube,Lauro,Goleiro,55,4
2007,Cruzeiro Esporte Clube,Fernandinho,Lateral,68,25
2007,Cruzeiro Esporte Clube,Jonathan,Lateral,67,23
2007,Cruzeiro Esporte Clube,Mariano,Lateral,61,18
2007,Cruzeiro Esporte Clube,Fábio Santos,Lateral,59,4
2007,Cruzeiro Esporte Clube,Ângelo,Lateral,59,4
2007,Cruzeiro Esporte Clube,Thiago Heleno,Zagueiro,64,27
2007,Cruzeiro Esporte Clube,Gladstone,Zagueiro,61,4
2007,Cruzeiro Esporte Clube,Renan Teixeira,Volante,56,6
2007,Cruzeiro Esporte Clube,Paulinho Dias,Volante,56,6
2007,Cruzeiro Esporte Clube,Aldo,Volante,55,3
2007,Cruzeiro Esporte Clube,Ramires,Meia,74,32
2007,Cruzeiro Esporte Clube,Maicosuel,Meia,72,24
2007,Cruzeiro Esporte Clube,Marcinho,Meia,58,11
2007,Cruzeiro Esporte Clube,Fellype Gabriel,Meia,55,2
2007,Cruzeiro Esporte Clube,Leandro Domingues,Ponta,77,23
2007,Cruzeiro Esporte Clube,Roni,Atacante,77,30
2007,Cruzeiro Esporte Clube,Alecsandro,Atacante,77,18
2007,Cruzeiro Esporte Clube,Marcelo Moreno Martins,Atacante,73,13
2007,Cruzeiro Esporte Clube,Rômulo Antoneli,Atacante,70,2
2007,Cruzeiro Esporte Clube,Araújo,Atacante,70,14
2007,Cruzeiro Esporte Clube,Nenê,Atacante,65,14
2007,Esporte Clube Juventude,Michel Alves,Goleiro,71,38
2007,Esporte Clube Juventude,Dida,Goleiro,54,0
2007,Esporte Clube Juventude,Bruno,Lateral,64,19
2007,Esporte Clube Juventude,Barão,Lateral,64,24
2007,Esporte Clube Juventude,Márcio Azevedo,Lateral,62,12
2007,Esporte Clube Juventude,Wescley,Zagueiro,64,18
2007,Esporte Clube Juventude,Leonardo Silva,Zagueiro,62,19
2007,Esporte Clube Juventude,Luiz Nunes,Zagueiro,60,15
2007,Esporte Clube Juventude,Marcão,Volante,65,22
2007,Esporte Clube Juventude,Júlio César,Volante,62,18
2007,Esporte Clube Juventude,Marco Vanzini,Volante,61,12
2007,Esporte Clube Juventude,Lauro,Volante,61,17
2007,Esporte Clube Juventude,Marabá,Volante,60,15
2007,Esporte Clube Juventude,Renato Cajá,Meia,73,28
2007,Esporte Clube Juventude,Ivo,Meia,67,13
2007,Esporte Clube Juventude,William Fabro,Meia,63,17
2007,Esporte Clube Juventude,Marcelo Costa,Meia,61,12
2007,Esporte Clube Juventude,Fábio Baiano,Ponta,69,17
2007,Esporte Clube Juventude,Zé Rodolpho,Ponta,62,21
2007,Esporte Clube Juventude,Tadeu,Atacante,68,15
2007,Esporte Clube Juventude,Éber,Atacante,66,16
2007,Esporte Clube Juventude,Luciano,Atacante,62,16
2007,Esporte Clube Juventude,Michel Neves,Atacante,58,11
2007,Figueirense Futebol Clube,Wilson,Goleiro,70,35
2007,Figueirense Futebol Clube,Dalton,Goleiro,54,1
2007,Figueirense Futebol Clube,Ânderson Luís,Lateral,58,11
2007,Figueirense Futebol Clube,Lucas,Lateral,54,1
2007,Figueirense Futebol Clube,Edson Henrique,Zagueiro,61,18
2007,Figueirense Futebol Clube,Rafael Lima,Zagueiro,57,9
2007,Figueirense Futebol Clube,Ruy Cabeção,Meia,69,25
2007,Figueirense Futebol Clube,Cleiton Xavier,Meia,65,28
2007,Figueirense Futebol Clube,Thiago Gentil,Meia,60,11
2007,Figueirense Futebol Clube,Adriano Gabirú,Meia,56,5
2007,Figueirense Futebol Clube,Léo,Atacante,64,9
2007,Fluminense Football Club,Fernando Henrique,Goleiro,71,32
2007,Fluminense Football Club,Ivan,Lateral,57,7
2007,Fluminense Football Club,Thiago Silva,Zagueiro,71,30
2007,Fluminense Football Club,Sandro,Zagueiro,54,1
2007,Fluminense Football Club,Arouca,Volante,70,30
2007,Fluminense Football Club,Maurício,Volante,65,20
2007,Fluminense Football Club,Thiago Neves,Meia,82,33
2007,Fluminense Football Club,Cícero,Meia,71,27
2007,Fluminense Football Club,Tartá,Meia,68,2
2007,Fluminense Football Club,David,Meia,66,26
2007,Fluminense Football Club,Carlos Alberto,Meia,61,5
2007,Fluminense Football Club,André Moritz,Meia,55,4
2007,Fluminense Football Club,Rodrigo Tiuí,Atacante,66,20
2007,Fluminense Football Club,Léo Itaperuna,Atacante,63,4
2007,Fluminense Football Club,Rafael Moura,Atacante,55,4
2007,Goiás EC,Harlei,Goleiro,71,38
2007,Goiás EC,Vítor,Lateral,66,28
2007,Goiás EC,Chiquinho,Lateral,58,11
2007,Goiás EC,Ernando,Zagueiro,63,21
2007,Goiás EC,Amaral,Volante,64,25
2007,Goiás EC,Paulo Baier,Meia,83,34
2007,Goiás EC,Élson,Meia,72,28
2007,Goiás EC,Felipe Menezes,Meia,69,28
2007,Goiás EC,Dejan Petkovic,Meia,68,2
2007,Goiás EC,Harison,Ponta,63,17
2007,Goiás EC,Welliton,Atacante,80,12
2007,Goiás EC,Cristiano,Atacante,62,15
2007,Grêmio Foot-Ball Porto Alegrense,Sebastián Saja,Goleiro,69,30
2007,Grêmio Foot-Ball Porto Alegrense,Galatto,Goleiro,55,2
2007,Grêmio Foot-Ball Porto Alegrense,Anderson Pico,Lateral,66,18
2007,Grêmio Foot-Ball Porto Alegrense,Lúcio,Lateral,59,6
2007,Grêmio Foot-Ball Porto Alegrense,Bruno Teles,Lateral,59,8
2007,Grêmio Foot-Ball Porto Alegrense,Jucemar,Lateral,55,3
2007,Grêmio Foot-Ball Porto Alegrense,Pereira,Zagueiro,60,12
2007,Grêmio Foot-Ball Porto Alegrense,Willian Thiego,Zagueiro,58,10
2007,Grêmio Foot-Ball Porto Alegrense,Lucas Leiva,Volante,63,3
2007,Grêmio Foot-Ball Porto Alegrense,Maylson,Volante,63,2
2007,Grêmio Foot-Ball Porto Alegrense,Itaqui,Volante,57,8
2007,Grêmio Foot-Ball Porto Alegrense,Carlos Eduardo,Meia,78,10
2007,Grêmio Foot-Ball Porto Alegrense,Tcheco,Meia,74,21
2007,Grêmio Foot-Ball Porto Alegrense,Ramón,Meia,66,23
2007,Grêmio Foot-Ball Porto Alegrense,Diego Gavilán,Meia,60,17
2007,Grêmio Foot-Ball Porto Alegrense,Edmílson,Meia,58,11
2007,Grêmio Foot-Ball Porto Alegrense,Diego Souza,Atacante,80,34
2007,Grêmio Foot-Ball Porto Alegrense,Tuta,Atacante,74,25
2007,Grêmio Foot-Ball Porto Alegrense,Marcel,Atacante,69,16
2007,Grêmio Foot-Ball Porto Alegrense,Jonas,Atacante,66,12
2007,Grêmio Foot-Ball Porto Alegrense,Éverton Costa,Atacante,59,13
2007,Grêmio Foot-Ball Porto Alegrense,Douglas,Atacante,57,8
2007,Paraná Clube,Flávio,Goleiro,66,24
2007,Paraná Clube,Gabriel Leite,Goleiro,63,12
2007,Paraná Clube,Marcos Leandro,Goleiro,58,4
2007,Paraná Clube,Márcio Careca,Lateral,64,20
2007,Paraná Clube,Parral,Lateral,59,6
2007,Paraná Clube,Alex Ferreira,Lateral,59,13
2007,Paraná Clube,André Luiz,Lateral,54,1
2007,Paraná Clube,Neguete,Zagueiro,65,27
2007,Paraná Clube,João Paulo,Zagueiro,57,9
2007,Paraná Clube,Beto,Volante,65,23
2007,Paraná Clube,Serginho,Volante,56,6
2007,Paraná Clube,Xaves,Volante,56,6
2007,Paraná Clube,Rafael Muçamba,Volante,56,5
2007,Paraná Clube,Vinícius Pacheco,Meia,69,26
2007,Paraná Clube,Batista,Meia,65,16
2007,Paraná Clube,Giuliano,Meia,63,10
2007,Paraná Clube,Goiano,Meia,60,16
2007,Paraná Clube,Gerson Ramos,Meia,55,2
2007,Paraná Clube,Éverton,Ponta,66,29
2007,Paraná Clube,Josiel,Atacante,84,36
2007,Paraná Clube,Jefferson,Atacante,64,9
2007,Paraná Clube,Lima,Atacante,62,17
2007,Paraná Clube,Joelson,Atacante,61,14
2007,Santos FC,Fábio Costa,Goleiro,69,31
2007,Santos FC,Felipe Garcia,Goleiro,55,2
2007,Santos FC,Kléber,Lateral,70,24
2007,Santos FC,Baiano,Lateral,61,11
2007,Santos FC,Thiago Carleto,Lateral,54,1
2007,Santos FC,Marcelo,Zagueiro,68,25
2007,Santos FC,Domingos,Zagueiro,66,30
2007,Santos FC,Leonardo,Zagueiro,56,2
2007,Santos FC,Dionísio,Volante,60,16
2007,Santos FC,Húdson,Volante,54,1
2007,Santos FC,Rodrigo Tabata,Meia,77,37
2007,Santos FC,Dejan Petkovic,Meia,67,21
2007,Santos FC,Cléber Santana,Meia,61,6
2007,Santos FC,Wesley,Meia,55,4
2007,Santos FC,Zé Roberto,Ponta,54,1
2007,Santos FC,Marcos Aurélio,Atacante,73,33
2007,Santos FC,Júnior Moraes,Atacante,62,15
2007,Santos FC,Jonas,Atacante,56,5
2007,Sociedade Esportiva Palmeiras,Diego Cavalieri,Goleiro,75,38
2007,Sociedade Esportiva Palmeiras,Wendel,Lateral,67,33
2007,Sociedade Esportiva Palmeiras,Amaral,Lateral,54,1
2007,Sociedade Esportiva Palmeiras,Gustavo,Zagueiro,66,29
2007,Sociedade Esportiva Palmeiras,Dininho,Zagueiro,66,29
2007,Sociedade Esportiva Palmeiras,Nen,Zagueiro,63,18
2007,Sociedade Esportiva Palmeiras,David Braz,Zagueiro,60,15
2007,Sociedade Esportiva Palmeiras,Dubinha,Zagueiro,56,5
2007,Sociedade Esportiva Palmeiras,Makelele,Volante,68,27
2007,Sociedade Esportiva Palmeiras,Pierre,Volante,64,28
2007,Sociedade Esportiva Palmeiras,Francis,Volante,59,7
2007,Sociedade Esportiva Palmeiras,Caio,Meia,76,28
2007,Sociedade Esportiva Palmeiras,Jorge Valdivia,Meia,74,22
2007,Sociedade Esportiva Palmeiras,William,Meia,60,15
2007,Sociedade Esportiva Palmeiras,Marcelo Costa,Meia,54,1
2007,Sociedade Esportiva Palmeiras,Vinícius Reche,Meia,54,1
2007,Sociedade Esportiva Palmeiras,Michael,Ponta,61,6
2007,Sociedade Esportiva Palmeiras,Osmar,Atacante,74,1
2007,Sociedade Esportiva Palmeiras,Edmundo,Atacante,67,20
2007,Sociedade Esportiva Palmeiras,Max,Atacante,61,13
2007,Sociedade Esportiva Palmeiras,Alex Afonso,Atacante,55,4
2007,Sociedade Esportiva Palmeiras,Cristiano,Atacante,55,3
2007,Sport Club Corinthians Paulista,Felipe,Goleiro,70,37
2007,Sport Club Corinthians Paulista,Marcelo,Goleiro,54,1
2007,Sport Club Corinthians Paulista,Gustavo Nery,Lateral,63,14
2007,Sport Club Corinthians Paulista,Pedro Silva,Lateral,57,8
2007,Sport Club Corinthians Paulista,Eduardo Ratinho,Lateral,56,5
2007,Sport Club Corinthians Paulista,Amaral,Lateral,55,3
2007,Sport Club Corinthians Paulista,Betão,Zagueiro,70,29
2007,Sport Club Corinthians Paulista,Carlão,Zagueiro,58,11
2007,Sport Club Corinthians Paulista,Kadu,Zagueiro,57,7
2007,Sport Club Corinthians Paulista,Marcus Vinícius,Zagueiro,56,1
2007,Sport Club Corinthians Paulista,Marinho,Zagueiro,54,1
2007,Sport Club Corinthians Paulista,Marcelo Mattos,Volante,63,8
2007,Sport Club Corinthians Paulista,Bruno Octávio,Volante,63,22
2007,Sport Club Corinthians Paulista,Nilton,Volante,63,4
2007,Sport Club Corinthians Paulista,Edson Sitta,Volante,62,15
2007,Sport Club Corinthians Paulista,Moradei,Volante,61,19
2007,Sport Club Corinthians Paulista,Rosinei,Volante,59,14
2007,Sport Club Corinthians Paulista,Dinélson,Meia,68,7
2007,Sport Club Corinthians Paulista,Carlos Alberto,Meia,64,23
2007,Sport Club Corinthians Paulista,Everton Ribeiro,Meia,55,4
2007,Sport Club Corinthians Paulista,Willian,Ponta,75,15
2007,Sport Club Corinthians Paulista,Dentinho,Atacante,63,19
2007,Sport Club Corinthians Paulista,Wilson,Atacante,61,11
2007,Sport Club Internacional,Clemer,Goleiro,70,32
2007,Sport Club Internacional,Renan Soares,Goleiro,58,6
2007,Sport Club Internacional,Mineiro,Lateral,61,6
2007,Sport Club Internacional,Ceará,Lateral,60,10
2007,Sport Club Internacional,Jonas,Lateral,60,13
2007,Sport Club Internacional,Élder Granja,Lateral,59,10
2007,Sport Club Internacional,Rubens Cardoso,Lateral,59,11
2007,Sport Club Internacional,Índio,Zagueiro,66,32
2007,Sport Club Internacional,Marcão,Zagueiro,62,19
2007,Sport Club Internacional,Sidnei,Zagueiro,62,21
2007,Sport Club Internacional,Gonzalo Sorondo,Zagueiro,59,8
2007,Sport Club Internacional,Andrés Orozco,Zagueiro,59,6
2007,Sport Club Internacional,Wellington Monteiro,Volante,68,29
2007,Sport Club Internacional,Edinho,Volante,66,32
2007,Sport Club Internacional,Alex,Meia,75,28
2007,Sport Club Internacional,André Pinga,Meia,70,26
2007,Sport Club Internacional,Roger Gaúcho,Meia,64,18
2007,Sport Club Internacional,Ji-Paraná,Meia,57,8
2007,Sport Club Internacional,Alexandre Pato,Atacante,82,9
2007,Sport Club Internacional,Fernandão,Atacante,75,16
2007,Sport Club Internacional,Adriano,Atacante,73,29
2007,Sport Club Internacional,Iarley,Atacante,67,25
2007,Sport Club Internacional,Gil,Atacante,61,12
2007,Sport Club do Recife,Magrão,Goleiro,67,26
2007,Sport Club do Recife,Cléber,Goleiro,60,12
2007,Sport Club do Recife,Bruno Recife,Lateral,65,20
2007,Sport Club do Recife,Luisinho Netto,Lateral,64,15
2007,Sport Club do Recife,Igor,Zagueiro,63,22
2007,Sport Club do Recife,Adriano Gabirú,Meia,66,15
2007,Sport Club do Recife,Fumagalli,Meia,66,9
2007,Sport Club do Recife,Rosembrick,Meia,62,16
2007,Sport Club do Recife,Da Silva,Atacante,70,20
2007,Sport Club do Recife,Anderson Aquino,Atacante,67,20
2007,Sport Club do Recife,Washington,Atacante,67,17
2007,Sport Club do Recife,Jadílson,Atacante,55,2
2007,São Paulo Futebol Clube,Miranda,Zagueiro,74,35
2007,São Paulo Futebol Clube,André Dias,Zagueiro,70,30
2007,São Paulo Futebol Clube,Edcarlos,Zagueiro,56,5
2007,São Paulo Futebol Clube,Josué,Volante,63,11
2007,São Paulo Futebol Clube,Frédson,Volante,54,1
2007,São Paulo Futebol Clube,Hernanes,Meia,73,31
2007,São Paulo Futebol Clube,Hugo,Meia,66,19
2007,São Paulo Futebol Clube,Lenílson,Meia,61,5
2007,São Paulo Futebol Clube,Sérgio Mota,Meia,54,1
2007,São Paulo Futebol Clube,Jorge Wagner,Ponta,78,34
2007,São Paulo Futebol Clube,Ilsinho,Ponta,68,13
2007,São Paulo Futebol Clube,Rafinha,Ponta,54,0
2007,São Paulo Futebol Clube,Jackson,Ponta,54,1
2007,São Paulo Futebol Clube,Dagoberto,Atacante,72,29
2007,São Paulo Futebol Clube,Aloisio Chulapa,Atacante,70,24
2007,São Paulo Futebol Clube,Leandro,Atacante,70,35
2007,São Paulo Futebol Clube,Diego Tardelli,Atacante,63,20
2007,São Paulo Futebol Clube,Marcel,Atacante,55,3
2008,Atlético Paranaense,Galatto,Goleiro,69,31
2008,Atlético Paranaense,Vinícius,Goleiro,63,8
2008,Atlético Paranaense,Nei,Lateral,67,17
2008,Atlético Paranaense,Márcio Azevedo,Lateral,64,21
